"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.23b.000400",-0.372604242350371,0.723924850963272,5,5,0.838146968618457,1.07380321256747
"mmu.miR.24.000402",0.837133893857511,0.42766321075297,5,5,1.16551520401185,1.15547130001758
"mmu.miR.25.000403",0.122140415687091,0.906765201199931,5,5,1.06744668351356,0.904829095570741
"mmu.miR.26a.000405",-0.88280912929573,0.404942400829389,5,5,0.878543811329529,0.858397289826703
"mmu.miR.26b.000407",-0.429851743628893,0.679568695611588,5,5,0.905799033842535,0.913403881984518
"mmu.miR.27a.000408",-0.940748302095676,0.378697878577945,4,5,0.705047670835579,0.700556965077626
"mmu.miR.27b.000409",-1.22543612216251,0.263248313289672,5,5,0.713614429459407,0.617501448595191
"mmu.miR.28.000411",1.06805469992714,0.324726780206563,5,5,1.59469374923708,1.41969126632854
"mmu.miR.29a.002112",0.648156537497327,0.546561797468466,5,5,3.10541088163148,1.17320882327578
"mmu.miR.29b.000413",-1.02776484655571,0.344590630634356,3,5,0.545201454115668,0.683792780832295
"mmu.miR.29c.000587",-2.64891626732456,0.0387260977472706,5,5,0.670682512935234,0.681659429939926
"mmu.miR.301a.000528",0.542436930777198,0.608043297628453,5,5,1.1613121728315,1.31446490636757
"mmu.miR.301b.002600",1.22653278406287,0.270228505941678,5,5,1.35321153820433,1.26876530626124
"mmu.miR.30a.000417",-3.30039639482367,0.0119972452829262,5,5,0.655470132301035,0.651286228539924
"mmu.miR.30b.000602",0.15918390493234,0.879724607123115,5,5,1.04320349585858,0.970072061221599
"mmu.miR.30c.000419",-0.104646223370753,0.919251731120394,5,5,0.986063176804569,0.981718308529297
"mmu.miR.30d.000420",0.487830807522026,0.641868710472978,5,5,1.13933511565671,1.08069680646511
"mmu.miR.30e.002223",1.04482652757023,0.344901162687932,5,5,1.40198634340995,1.27561027707037
"mmu.miR.31.000185",-0.0461596018019808,0.964447236563669,5,5,0.983162593805152,0.872941709219217
"mmu.miR.320.002277",0.443678017601846,0.677033056759171,5,5,1.20334186028248,1.02038360684382
"mmu.miR.322.001076",-0.150661841069483,0.886911596073628,4,4,0.885979935308704,1.55072223014788
"mmu.miR.324.5p.000539",NA,NA,NA,NA,NA,NA
"mmu.miR.328.000543",-0.289263623248211,0.784061512967459,5,5,0.935892413774965,0.851077034164055
"mmu.miR.331.3p.000545",1.12995742335631,0.292302008976043,5,5,1.22537100760631,1.2354582236703
"mmu.miR.340.3p.002259",1.05039221142715,0.341466636167735,5,5,1.36770120641492,1.67548320894114
"mmu.miR.340.5p.002258",-0.812940273773607,0.443134870277507,4,5,0.620815167274481,0.601303682280431
"mmu.miR.342.3p.002260",0.689354194337575,0.524569523924456,5,5,1.68213593730391,1.19895974957691
"mmu.miR.34b.3p.002618",0.952101869178263,0.43885646527646,3,4,3.84174021062562,2.03634110395918
"mmu.miR.365.001020",-0.0318282022776676,0.975419857003471,5,5,0.990423714763075,1.06536857217092
"mmu.miR.375.000564",0.545227423576807,0.606085790684721,5,5,1.12988013858144,1.08583178909246
"mmu.miR.423.5p.002340",1.82669979843978,0.161234191262447,4,3,3.05183804256104,1.98885387456487
"mmu.miR.429.001077",0.306363403705281,0.777688560541002,4,5,1.10336597468183,0.944482651067128
"mmu.miR.484.001821",1.72888559099199,0.149457926693551,5,5,2.63268375484629,2.39606928556092
"mmu.miR.532.3p.002355",0.0210563090899676,0.983886010896036,5,5,1.01279239928684,0.635412081983293
"mmu.miR.532.5p.001518",-1.12748425131847,0.296652638068587,5,5,0.523511275064799,0.433011610027482
"mmu.miR.574.3p.002349",1.03252157589541,0.344249833487087,5,5,1.63357646452513,1.52665897129228
"mmu.miR.652.002352",1.0485691271591,0.346403156610188,4,5,1.63679114493777,1.61571239418108
"mmu.miR.671.3p.002322",1.32288514993802,0.230541571410803,5,4,2.01890789708249,3.82668671306977
"mmu.miR.744.002324",1.27292555605965,0.248801108460903,5,5,1.47162000115941,1.76289631565551
"mmu.miR.7b.002555",2.25042553358025,0.0832182482277384,5,5,2.79992120169461,2.38106535634443
"mmu.miR.872.002264",0.890326868590846,0.400972103878116,5,5,2.03095420306177,49.1894877620321
"mmu.miR.92a.000430",1.79340956480556,0.114016634987841,5,5,1.34412740929383,1.34119575888458
"mmu.miR.93.001090",1.00491479724481,0.366073852317184,5,5,1.43022677715101,1.19336852072631
"mmu.miR.99a.000435",-1.76875989630464,0.120292133021938,5,4,0.603785175240713,0.50488360464326
"mmu.miR.99b.000436",0.960414884839961,0.369350842843531,5,5,1.45599007222303,1.73517917972072
"rno.miR.190b.002048",0.580343592938335,0.578047324318672,5,5,1.25220794523901,1.69343994657837
"rno.miR.196c.002049",0.797544098645769,0.461478770376503,5,5,1.1599649067431,1.10494413224315
"rno.miR.224.000599",-1.10759581314307,0.301027324974154,5,5,0.650550579604612,0.605470100551881
"rno.miR.345.3p.002061",1.04075100694744,0.332936615876855,5,4,1.51535924388025,1.89310006715754
"snoRNA135.001230",0.513256018665145,0.625823414448837,5,5,1.18769066022412,1.07980890993701
"snoRNA202.001232",1.56540584209442,0.177782568983318,5,5,1.7692998924084,1.54976517018851
