"","test_stat","tt_pval","mw_stat","mw_pval","x.obs","y.obs","X_norm_test","y_norm_test","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.328.000543",0.886017457509116,0.402969811554862,16,0.547619047619048,15,15,0.548564150448554,0.956783220210651,1.215751553322,1.21342591714404
"mmu.miR.331.3p.000545",-1.98802347120612,0.0907146865304394,4,0.0952380952380952,15,15,0.48887795806344,0.353921489066211,0.801830844967681,0.784470596491478
"mmu.miR.340.3p.002259",-0.452993133808222,0.66263752720253,10,0.69047619047619,15,14,0.0663907340534935,0.542143717741327,0.913491346925264,0.90381084076628
"mmu.miR.340.5p.002258",0.780423423112257,0.464337161872924,15,0.69047619047619,11,13,0.651828706795051,0.917938427556249,1.40314404534767,1.26187189620705
"mmu.miR.342.3p.002260",-0.955103774987256,0.389119113271028,9,0.547619047619048,15,15,0.179464067079113,0.0038126761969554,0.515878588301086,0.677267815437417
"mmu.miR.34b.3p.002618",-0.993900888900629,0.367284544135965,9,0.547619047619048,12,10,0.195845294443063,0.0460941629122915,0.479363805550893,0.506164876696032
"mmu.miR.365.001020",-1.70875019584683,0.128547728566639,4,0.0952380952380952,15,15,0.515068223762921,0.00631292007927271,0.618211853958659,0.623136572953996
"mmu.miR.375.000564",0.39665329593943,0.709481869398834,19,0.222222222222222,15,15,0.914803504321717,0.155244466585873,1.05879364584111,1.09432736718322
"mmu.miR.423.5p.002340",1.26293323302225,0.29348410909832,16,0.19047619047619,9,13,0.106694271911924,0.715223731001024,1.87513481316476,1.60460211975849
"mmu.miR.429.001077",-0.923708384128179,0.386917487538063,9,0.547619047619048,13,13,0.666716241606595,0.818273570549014,0.800624503909091,0.834543080810379
"mmu.miR.484.001821",-2.35176297497192,0.0757532458647777,6,0.222222222222222,15,15,0.523610603901277,0.188390703992561,0.438178540526333,0.499479102792826
"mmu.miR.532.3p.002355",1.98439125057216,0.0960317779298997,21,0.0952380952380952,15,14,0.981388307418225,0.290895781513635,2.13265741398917,2.04706916022741
"mmu.miR.532.5p.001518",0.811576550569372,0.452951141170741,13,1,14,15,0.0114032076449409,0.970787449580857,1.38423599165915,1.26600979705892
"mmu.miR.574.3p.002349",-1.77158995407154,0.128611822436439,6,0.222222222222222,15,15,0.16681556520704,0.0445194337343318,0.58666226724371,0.587685951850668
"mmu.miR.652.002352",1.29233641460914,0.2463864813512,19,0.222222222222222,15,14,0.389649162439478,0.56142877536825,1.51515192010227,1.43541345166892
"mmu.miR.671.3p.002322",-0.548913571407092,0.598053232579188,8,0.420634920634921,12,14,0.128623582761283,0.570352931943449,0.816351141970222,0.788294723720538
"mmu.miR.744.002324",-0.908241647117242,0.409009659296268,9,0.547619047619048,15,15,0.704325695940309,0.367321038152329,0.849665287626989,0.7868885332281
"mmu.miR.7b.002555",-1.40832193847564,0.223698297502557,7,0.30952380952381,15,15,0.0533713761191969,0.474075111613899,0.720842087157816,0.766832262170103
"mmu.miR.872.002264",0.656316002475482,0.544630933375565,14,0.841269841269841,15,15,0.252087796923603,0.395267058012741,1.28493503770552,1.06470407404561
"mmu.miR.92a.000430",-2.59814660443811,0.0364282053286782,2,0.0317460317460317,15,15,0.02361136158267,0.750437278664896,0.732899207771074,0.736069231247044
"mmu.miR.93.001090",-1.08878567622512,0.326438308420866,10,0.69047619047619,15,15,0.817552310306421,0.406606873649502,0.76009774560937,0.816272403886429
"mmu.miR.99a.000435",0.159972531605953,0.877507314930679,14,0.841269841269841,12,14,0.91334938821627,0.781443336864324,1.06166767573236,1.25554979032192
"mmu.miR.99b.000436",0.342573658102424,0.740933072642349,14,0.841269841269841,15,15,0.518128057848195,0.999045168433868,1.07028219611892,1.06111800392438
"rno.miR.190b.002048",0.818049048128262,0.438968742613219,18,0.30952380952381,15,15,0.217263328705187,0.131973113089851,1.19184077092216,1.23464103096234
"rno.miR.196c.002049",1.09244534399138,0.31529073976319,17,0.420634920634921,15,15,0.805770688378972,0.279462172771065,1.17795103663169,1.15257953453578
"rno.miR.224.000599",0.735765124023404,0.482920534621013,16,0.547619047619048,15,15,0.926934470899303,0.010820704728332,1.2552028625846,1.25100891006862
"rno.miR.345.3p.002061",0.45187055589148,0.663738430951965,12,1,15,14,0.0272499934336052,0.0699629482916556,1.14792298432908,1.12274328992578
"snoRNA135.001230",-0.979930809852007,0.357093534816437,8,0.420634920634921,15,15,0.152838826171946,0.857442865737258,0.819865893341813,0.826312409027532
"snoRNA202.001232",-1.45028696718112,0.211785980382353,7,0.30952380952381,15,15,0.483164199006546,0.979704189623395,0.755427677549331,0.796574793780761
