"","test_stat","tt_pval","wc_stat","wc_pval","x.obs","y.obs","norm.test.pval","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.10a.000387",0.921485175197559,0.368350594640306,128,0.409097671508789,20,20,0.656839337688651,1.05323211115187,1.04986019836317
"mmu.miR.10b.002218",0.607161616523539,0.557277569907736,42,0.46484375,12,16,0.803261635086391,0.956390659946498,5.21706473781191
"mmu.miR.124.001182",-0.772447476162742,0.469173978069644,9,0.46875,10,11,0.890950372962501,1.07471737116309,NaN
"mmu.miR.125a.5p.002198",2.96967044618402,0.00859227180553982,146,0.0065765380859375,19,19,0.779796895081267,0.732417632260336,NaN
"mmu.miR.125b.5p.000449",0.183427697421662,0.857292436228963,53,1,15,19,0.251517483918154,0.898149727764332,NaN
"mmu.miR.126.3p.002228",1.32510603082411,0.217790015164292,40,0.232421875,17,11,0.840215959624269,0.916768805318972,NaN
"mmu.miR.128a.002216",-0.855541168896615,0.455141249857808,3,0.625,10,13,0.263829175136979,1.05609779973714,NaN
"mmu.miR.130a.000454",-0.150773652540634,0.882305125814731,57,0.890380859375,17,17,0.544430447310663,0.989052251030238,NaN
"mmu.miR.130b.000456",-0.0904133411481591,0.929015502016205,89,0.898574829101563,20,18,0.0107474491826403,0.991822826396174,NaN
"mmu.miR.139.5p.002289",2.79400370325542,0.0115738238065879,171,0.0120792388916016,20,20,0.866235559702092,1.24111475812241,1.25441741784417
"mmu.miR.140.001187",-0.768307567229748,0.453495903759669,73,0.889968872070313,19,18,0.00304757752755004,1.15617015538504,NaN
"mmu.miR.141.000463",1.46707225793727,0.15871438229623,148,0.113986968994141,20,20,0.111911296991187,1.29763102222644,0
"mmu.miR.142.3p.000464",-0.339489550165452,0.744198920961002,17,0.9453125,14,11,0.537182398578486,0.955621468395384,NaN
"mmu.miR.145.002278",-1.01352625563345,0.337279717034511,20,0.4921875,12,16,0.624217149262742,1.16753853562034,NaN
"mmu.miR.146a.000468",1.76875140395278,0.0929871005853701,150,0.0973072052001953,20,20,0.608355711815751,2.21538406967694,Inf
"mmu.miR.146b.001097",1.658983320494,0.11353592115364,148,0.113986968994141,20,20,0.720296401047794,0.652653589027565,Inf
"mmu.miR.148a.000470",0.45511097039131,0.654187029629964,125,0.474905014038086,20,20,0.176450818296823,1.09470458055548,0
"mmu.miR.148b.000471",1.33865754786654,0.217474704636174,32,0.30078125,12,15,0.484373489311632,0.875434126486659,NaN
"mmu.miR.151.3p.001190",0.934008178599435,0.370349390246378,49,0.4697265625,16,16,0.165402155338373,0.886841587136323,NaN
"mmu.miR.152.000475",0.810646679413459,0.427606467293034,128,0.409097671508789,20,20,0.0248110356998223,0.834756569635113,NaN
"mmu.miR.155.002571",-0.356925591068597,0.725811334662215,71,0.817581176757813,17,20,0.0897936318436933,1.04209568139768,NaN
"mmu.miR.15b.000390",-0.0334550573767782,0.973660665362577,105,1,20,20,0.718634075385377,0.996121932974001,1.01981640986606
"mmu.miR.16.000391",0.415968580413106,0.682093719767877,115,0.728506088256836,20,20,0.582006665546422,1.02169873286634,1.02026826294769
"mmu.miR.17.002308",1.19488696343365,0.246834003221312,124,0.498008728027344,20,20,0.038313564254671,1.04896717789313,1.05804666206874
"mmu.miR.181a.000480",0.100829073199038,0.920742542692598,116,0.701181411743164,20,20,0.109860931903005,0.98974455930498,NaN
"mmu.miR.181c.000482",-0.328073829651975,0.746443665128642,101,0.898317337036133,20,20,0.855448563326242,1.03077268397603,NaN
"mmu.miR.182.002599",0.371394709895051,0.71445275571858,115,0.728506088256836,20,20,0.823450678266513,1.12255569660408,1.31108914632814
"mmu.miR.183.002269",-0.489135347368651,0.630996835038089,85,1,19,19,0.0342206152887838,1.0526948376353,NaN
"mmu.miR.186.002285",0.594375607134787,0.559272760219122,122,0.545875549316406,20,20,0.495165741235405,0.808518640306662,0.4278741971306
"mmu.miR.188.5p.002320",-0.646548700412894,0.527090627495555,71,0.817581176757813,18,18,0.18366571279268,1.21339882767068,0
"mmu.miR.18a.002422",-0.440210505975369,0.665673591158029,76,1,18,19,0.142936763031749,1.07004826536516,NaN
"mmu.miR.191.002299",1.60019985703097,0.126050653047103,141,0.189348220825195,20,20,0.520725200961535,1.07220732559997,1.07295832707622
"mmu.miR.192.000491",1.09296412743961,0.288074176626678,127,0.43043327331543,20,20,0.835032371747665,1.02758163737424,1.02750804006642
"mmu.miR.193b.002467",-2.79030392918803,0.0116674119617504,34,0.00638961791992188,20,20,0.0166257001204454,1.5321941576301,NaN
"mmu.miR.194.000493",1.29623062608192,0.210420486099159,145,0.142906188964844,20,20,0.0654526433289469,1.03828338300219,1.03652156966944
"mmu.miR.195.000494",0.340909104567051,0.736912815320856,105,1,20,20,0.0473759156163292,0.903070533575078,0.940704665776381
"mmu.miR.196b.002215",0.463240277246787,0.648454414133262,115,0.728506088256836,20,20,0.140283366410821,0.899290266835702,3.19970000328431
"mmu.miR.19a.000395",0.277109720205093,0.784688265476056,121,0.570596694946289,20,20,0.414801401396635,1.0616677909374,1.14606038810888
"mmu.miR.19b.000396",0.616073370972032,0.545156868026607,131,0.348810195922852,20,20,0.025677115749872,1.02258467991883,1.01989719049754
"mmu.miR.200a.000502",1.12329082637719,0.275307525358933,137,0.245487213134766,20,20,0.149977055753756,1.02796039152669,1.02729136314739
"mmu.miR.200b.002251",-0.23589577809108,0.816037704687166,98,0.812355041503906,20,20,0.22798264882223,0.985587620537461,0.987237696540228
"mmu.miR.200c.002300",0.884039836772233,0.387724769155889,118,0.647655487060547,20,20,0.184404308574759,1.05775886007751,1.06270862638324
"mmu.miR.203.000507",-0.843798579626803,0.409280419274776,85,0.474905014038086,20,20,0.127657375971331,0.938235773636859,0
