"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.194.000493",-0.307688084862123,0.76203042432817,10,10,0.955605512860218,0.917827835342692
"mmu.miR.195.000494",-0.409190776789463,0.687331207102258,10,10,0.958417861140973,0.965472094436273
"mmu.miR.196b.002215",1.37843261687491,0.185008565522621,10,10,1.26942294638778,1.43319832853143
"mmu.miR.19a.000395",1.53566296514448,0.154776483737508,10,10,1.46265852127778,1.2707252800977
"mmu.miR.19b.000396",0.977661943962746,0.344809557674111,10,10,1.15284279482541,1.0654308538775
"mmu.miR.200a.000502",0.0816185182293308,0.93585520041611,10,10,1.01044378377177,1.00946442277773
"mmu.miR.200b.002251",-0.790121205813452,0.440140488842901,10,10,0.86859641969747,0.869041311971458
"mmu.miR.200c.002300",0.178701185295992,0.860173107877991,10,10,1.0392591029621,1.08086479315979
"mmu.miR.203.000507",-0.688439438508346,0.503219818277056,10,10,0.930945402149762,0.881340413379835
"mmu.miR.205.000509",0.652735430181019,0.523655512911216,10,10,1.14924512101149,1.08977799616975
"mmu.miR.20a.000580",0.265449127049472,0.793704924931596,10,10,1.02137245939107,1.01944445100531
"mmu.miR.20b.001014",2.37925330695979,0.0365604794804962,10,10,1.59014080031592,1.47996593149378
"mmu.miR.21.000397",1.74780019518538,0.100554670312345,10,10,1.55975800064132,1.46851842386802
"mmu.miR.215.001200",-0.764621636955717,0.454666126235332,10,10,0.894147353111225,0.830117558583157
"mmu.miR.218.000521",1.44153735197946,0.168089864111302,10,10,1.24854257973128,1.22356561161943
"mmu.miR.222.002276",0.206668758187124,0.838594278017272,10,10,1.03084528285611,1.03335815242171
"mmu.miR.224.002553",-2.27821655863643,0.0452413481212827,10,9,0.654275702398059,0.700246248044454
"mmu.miR.23b.000400",1.08113600596841,0.296066823111093,10,10,1.21779686338675,1.41116116809519
"mmu.miR.24.000402",0.414474073364297,0.68343309059989,10,10,1.0409861695119,1.04601748366394
"mmu.miR.25.000403",1.13635681463806,0.272324182030874,10,10,1.26991853968734,1.23358272394831
"mmu.miR.26a.000405",0.0320218654026495,0.974844629478755,10,10,1.0035515000738,0.98107325270923
"mmu.miR.26b.000407",0.84558313765575,0.410067757987593,10,10,1.12510320270552,1.18519756370659
"mmu.miR.27a.000408",0.147372803684833,0.884616344492457,10,9,1.0365369456976,1.0894934892115
"mmu.miR.27b.000409",1.86818813097184,0.0803914096685127,10,10,1.32195986322413,1.29955173237608
"mmu.miR.28.000411",0.657723474428077,0.519108275584561,10,10,1.17071752786165,1.30417147048777
"mmu.miR.29a.002112",-1.11210606314451,0.29349242748199,10,10,0.474072870197318,0.68545809027161
"mmu.miR.29b.000413",-0.663810394978375,0.516886290316649,8,9,0.776948969631298,0.670451282351704
"mmu.miR.29c.000587",0.582624181861951,0.567591753952111,10,10,1.09818694128452,1.11947806885418
"mmu.miR.301a.000528",1.29939354400488,0.214063929636324,10,10,1.20649037505639,1.18124249733209
"mmu.miR.301b.002600",0.618973348212348,0.545246359335446,10,10,1.09818882844069,1.04806330832002
"mmu.miR.30a.000417",0.286724117968089,0.77796829269546,10,10,1.0386971713983,0.969173434611085
"mmu.miR.30b.000602",0.241169867025188,0.812558370603515,10,10,1.03695183803818,0.968188702857264
"mmu.miR.30c.000419",-0.391508121724474,0.700019500372232,10,10,0.959633765094485,0.952079047979354
"mmu.miR.30d.000420",1.79521629629725,0.101489328374698,9,10,1.59180691348483,1.48415429578223
"mmu.miR.30e.002223",-0.173171397236452,0.86479429180051,10,10,0.974671174209004,0.880010086924401
"mmu.miR.31.000185",0.0351794118177823,0.972330376367902,10,10,1.01443018414373,1.01911567594805
"mmu.miR.320.002277",-0.668592293001078,0.513401319544056,10,10,0.903870365893544,0.869648294522681
"mmu.miR.322.001076",-0.966485341098185,0.400805538918658,9,4,0.379094075063933,0.422712683261932
"mmu.miR.324.5p.000539",-0.467832047119499,0.646256398226009,9,10,0.837600365260474,0.860957046006016
"mmu.miR.328.000543",0.879907634046935,0.390537306141524,10,10,1.11240157674178,1.11880931126116
"mmu.miR.331.3p.000545",0.538751695272771,0.596700032572967,10,10,1.10838423313721,1.06885975244332
"mmu.miR.340.3p.002259",0.400639689424654,0.693840681861067,10,9,1.07970987705803,0.963352969115717
"mmu.miR.340.5p.002258",0.659024719513939,0.520265776859451,10,9,1.26378294420248,0.967801596950402
"mmu.miR.342.3p.002260",-1.89404118582048,0.0745296235655167,10,10,0.70405157707786,0.676338864105582
"mmu.miR.34b.3p.002618",0.666352143198859,0.515644146411773,10,9,1.55867539293115,1.51456558537484
"mmu.miR.365.001020",1.8642575527404,0.0831905199240907,10,10,1.61229719255996,1.19386330948273
"mmu.miR.375.000564",2.14487097182689,0.0481000592664182,10,10,1.25808788267108,1.24563031914387
"mmu.miR.423.5p.002340",0.0264114630202839,0.97955706395192,8,7,1.01959745336743,1.69286199437657
"mmu.miR.429.001077",0.485094931146849,0.633886836213259,10,9,1.13727420591261,1.20444246212001
"mmu.miR.484.001821",1.24369640989248,0.232402405315632,10,10,1.25870605412908,1.20113446360924
"mmu.miR.532.3p.002355",1.15163032096664,0.273687703832476,10,10,1.50959319375656,1.15512658765271
"mmu.miR.532.5p.001518",0.197315916581532,0.846469435497162,9,10,1.08928258208843,1.32355371874423
"mmu.miR.574.3p.002349",0.658877785126636,0.51885697486706,10,10,1.11807713734709,1.22057721598595
"mmu.miR.652.002352",1.38963781630404,0.18542961919147,10,10,1.50208324429627,1.63693241524137
"mmu.miR.671.3p.002322",1.91371846736697,0.0830615890148434,9,8,2.15453174758821,1.97287278524969
"mmu.miR.744.002324",-1.16579250226944,0.259692773841092,10,10,0.844869330882516,0.802223739928747
"mmu.miR.7b.002555",1.34829997201785,0.195486939972641,10,10,1.42585257030059,1.77518128147966
"mmu.miR.872.002264",0.603590494005758,0.553840314431688,10,10,1.607330478482,56.2623249306298
"mmu.miR.92a.000430",1.03031322963919,0.316583322466724,10,10,1.08380534846347,1.08505130938216
"mmu.miR.93.001090",1.3055708991786,0.215417447555454,10,10,1.19458932745372,1.14594743255001
"mmu.miR.99a.000435",1.40705955461661,0.180073357221551,10,8,1.67009569132955,1.73350015605004
"mmu.miR.99b.000436",-0.632673635619557,0.536355372959441,10,10,0.894952544095393,0.82078869569171
"rno.miR.190b.002048",0.601779721972608,0.555154100543512,10,10,1.24651469025109,1.12871192024152
"rno.miR.196c.002049",0.937581234042588,0.365459738897689,10,10,1.18685955474417,1.11125658307804
"rno.miR.224.000599",1.72968314914091,0.105289577813336,10,10,1.44467879754767,1.74030523573396
"rno.miR.345.3p.002061",-0.412025536508405,0.685560878107532,10,9,0.879424772279232,0.673954913781417
"snoRNA135.001230",0.190882457399169,0.850770007028798,10,10,1.03056950968931,1.02208690232417
"snoRNA202.001232",0.841053171497088,0.413802482815189,10,10,1.13497300421156,1.09392669535468
