"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.224.002553",1.23474419833642,0.294673543888386,4,5,1.35125148696681,1.27614635570734
"mmu.miR.23b.000400",-0.81937914019509,0.440239578429549,5,5,0.7767615314828,0.670611995945447
"mmu.miR.24.000402",0.654753897339136,0.535217039975719,5,5,1.09992453469765,1.07193928622201
"mmu.miR.25.000403",-0.491232490738391,0.637507846784057,5,5,0.864799159081108,0.889290324860852
"mmu.miR.26a.000405",-0.043427323701084,0.966473792751489,5,5,0.993022745561505,0.976877926445053
"mmu.miR.26b.000407",-2.03909792810287,0.083809232391426,5,5,0.667094419374341,0.618196073024257
"mmu.miR.27a.000408",0.257568295238018,0.806288031839677,4,5,1.12235989079229,0.972160280524592
"mmu.miR.27b.000409",-1.56628771578191,0.158997485625986,5,5,0.720681378386868,0.73144971668712
"mmu.miR.28.000411",-1.11127406843452,0.30938489310368,5,5,0.627671984363861,0.542537511937305
"mmu.miR.29a.002112",1.25712190722146,0.276095634822889,5,5,3.13830969839828,1.87426428138092
"mmu.miR.29b.000413",1.20869326092515,0.2714856835336,5,5,2.08787450418167,2.12522468620228
"mmu.miR.29c.000587",-0.273153390286964,0.793862384217207,5,5,0.943767429465185,0.869408554130576
"mmu.miR.301a.000528",-1.34584428577222,0.229785735120775,5,5,0.732068099102934,0.754284662272297
"mmu.miR.301b.002600",-0.133374762407429,0.900134473933081,5,5,0.979547591797878,1.02855546613225
"mmu.miR.30a.000417",-1.10412772812378,0.302692998675589,5,5,0.855327411916967,0.858268047959203
"mmu.miR.30b.000602",-0.692579882094885,0.510757021085082,5,5,0.876344221494454,0.89193741913389
"mmu.miR.30c.000419",0.249173253670704,0.809794138518081,5,5,1.0378626792895,1.02676255969012
"mmu.miR.30d.000420",-2.56566276397165,0.0553955610524274,5,5,0.441939438676299,0.475020669370705
"mmu.miR.30e.002223",0.0502685385684572,0.961176862464956,5,5,1.01029323664211,1.02711733124647
"mmu.miR.31.000185",1.13309420461289,0.314680827329167,5,5,2.06727609768231,1.53071255874214
"mmu.miR.320.002277",2.28119834052867,0.0714791181582593,5,5,1.45493550740007,1.4187350552028
"mmu.miR.322.001076",0.0450760945118764,0.968702274824325,2,5,1.04559417711179,1.35533747644655
"mmu.miR.324.5p.000539",0.466922601682633,0.661500748491072,5,5,1.31387833389588,0.768757671161077
"mmu.miR.328.000543",-0.828209312968919,0.439902883822479,5,5,0.881224181937725,0.901072062869041
"mmu.miR.331.3p.000545",-0.485630088096202,0.641005797716368,5,5,0.888301255111275,0.806545369516535
"mmu.miR.340.3p.002259",0.476558300769718,0.65068844815979,4,5,1.15580438713596,1.25128770695476
"mmu.miR.340.5p.002258",-1.18840016874917,0.278265667667987,4,5,0.576212390353907,0.622582247483689
"mmu.miR.342.3p.002260",1.90575813523438,0.100001047251834,5,5,1.68598319992468,1.69148407920561
