"","test_stat","tt_pval","wc_stat","wc_pval","x.obs","dif_X_Y","y.obs","norm.test.pval","arith_fold_exp.xy","geom_fold_exp.xy","id"
"1",3.94087786113299,0.000876981037545607,195,0.000261306762695312,20,20,20,0.137514319044549,2.79344183224235,2.51345475513039,1:20
"2",-3.81215238593469,0.00139359097371788,19,0.0023345947265625,20,18,20,0.831063221217526,0.749877095293981,0.699245597018454,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20)
"3",-3.76521253468852,0.00141708901001732,26,0.00391769409179688,20,19,20,0.412883421426157,0.567103136374281,0.345611558137698,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20)
"4",-1.76268500995547,0.0940325056779608,68,0.176853179931641,20,20,20,0.536855452937311,0.785258931007864,0.640096269964723,1:20
"5",-1.32345263079482,0.201390188953822,70,0.202449798583984,20,20,20,0.757954764280149,0.872796927441834,0.801660589546156,1:20
"6",-0.936002127353594,0.361017516554616,74,0.261098861694336,20,20,20,0.386480418845382,0.877930204000375,0.824599108597441,1:20
"7",-1.81789047924703,0.0857642795484052,55,0.113376617431641,20,19,20,0.320263278630622,0.752464488107268,0.553687779657732,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
"8",-2.21738440033737,0.0389882588054075,50,0.0399894714355469,20,20,20,0.978294077276436,0.768403160103698,0.662587392040836,1:20
"9",0.21088868695223,0.835481340650523,85,1,19,19,20,0.356898260663389,1.03122018048622,0.992056522636294,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, NA, 17, 18, 19, 20)
"10",-2.22485269623463,0.0502793181935399,11,0.0537109375,17,15,19,0.288875866520044,0.557341922452465,0.494851881421595,c(2, 4, NA, NA, 7, 8, 9, 11, 12, 13, 15, NA, 17, 19, NA)
"11",0.86859778975285,0.396501044221938,124,0.257926940917969,19,20,20,0.539745720148736,1.1290331560863,1.10103310674728,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"12",-5.03282932748186,0.000382249763546134,1,0.000976562500000001,17,15,20,0.898730491323086,0.701589707673685,0.649388924543664,c(NA, 2, 3, NA, 7, 10, 11, 12, 13, 15, NA, 17, 18, 19, 20)
"13",2.22733107858222,0.0416607081921475,109,0.033538818359375,20,16,20,0.751963302942274,1.21892564057609,1.25120934284495,c(1, 2, 4, 5, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"14",-0.142408258489353,0.888256833761586,102,0.927278518676758,20,20,20,0.371476697744198,0.982176333591958,0.84731866631084,1:20
"15",1.86302917074831,0.0779921500842444,154,0.069580078125,20,20,20,0.819461714282482,1.30032311587552,1.31134783108276,1:20
"16",-1.05513461917146,0.322184128890635,13,0.30078125,12,18,17,0.896693065076802,0.773009742464295,0.571203268780194,c(NA, 2, 3, NA, NA, 6, 7, 8, NA, NA, NA, 14, 15, NA, 17, NA, 19, NA)
"17",-2.96323067948219,0.0314014951740739,1,0.0625,10,19,16,0.791327405992373,0.480471602202685,0.368381951974829,c(NA, 2, 3, NA, NA, NA, 7, 8, 9, NA, NA, NA, NA, NA, NA, NA, 18, NA, NA)
"18",2.60677525110695,0.0190763946767623,122,0.030517578125,19,18,20,0.917953905864642,1.56050614021816,1.39313101259555,c(2, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20)
"19",0.641908665924493,0.532088783741293,66,0.42626953125,15,19,20,0.0881088422536659,1.09237363345426,0.957388363018168,c(1, 2, 3, 4, NA, NA, 7, 9, 10, 11, 12, 13, 14, NA, NA, 17, NA, 19, 20)
"20",1.2304851942271,0.237463524187114,94,0.19281005859375,17,20,17,0.876635985685918,1.35967282474872,1.35520630996964,c(1, 2, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, NA, NA, 15, NA, 17, 18, 19, 20)
"21",-1.70094876161599,0.139856347138955,4,0.109375,10,19,15,0.375136111479196,0.334353423240852,0.362774307464438,c(1, 2, 3, NA, NA, NA, NA, 8, 9, NA, NA, NA, NA, NA, NA, 17, NA, 19, NA)
"22",0.491894407283789,0.630416940795562,64,0.846923828125,17,20,18,0.264603063046561,1.1709114562034,0.90581446670659,c(1, 2, 3, 4, 5, NA, 7, 8, 9, 10, 11, 12, NA, 14, NA, NA, 17, 18, NA, 20)
"23",-1.40886282588683,0.175916551341948,66,0.257926940917969,20,19,20,0.276661560862582,0.859910166488991,0.786981245471753,c(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"24",0.502891904285953,0.621492923007911,99,0.579841613769531,20,18,20,0.0973477045328593,1.03547105686787,1.04022486066866,c(1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"25",-1.07867203078018,0.294977262996398,66,0.257926940917969,19,20,20,0.996546318191153,0.874094829135815,0.768765574679638,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"26",-0.154791958404363,0.878617847025368,93,0.674222946166992,20,20,20,0.432483087117431,0.984836217145422,1.01187459754778,1:20
"27",-1.0829448758205,0.300113602452769,35,0.497314453125,14,20,18,0.115709676229865,0.649007927287081,0.640490266416932,c(1, 2, 3, NA, 5, 6, 7, 8, 9, 10, 11, NA, NA, NA, 15, NA, NA, NA, 19, 20)
"28",-3.12627735222428,0.0121946264381404,4,0.013671875,12,19,19,0.668017703852303,0.467806830773823,0.3237190958956,c(1, 2, 3, NA, 5, NA, 7, 9, 10, 11, NA, NA, NA, 15, NA, 17, NA, NA, NA)
"29",1.14681399813349,0.267343856632975,110,0.303794860839844,20,18,20,0.99918004978688,1.17090771013389,1.18533562152295,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20)
"30",2.18601175230144,0.0415347572652146,159,0.0440540313720703,20,20,20,0.974763183718458,1.23467306576953,1.26522678785799,1:20
"31",0.135383487740934,0.893811170055847,101,0.828784942626953,20,19,20,0.162436368546339,1.0161616417895,1.03972743552537,c(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"32",1.50579172519555,0.18283171892114,21,0.296875,12,20,13,0.301505868561723,2.59893690430903,1.71113896955818,c(1, NA, 3, 4, NA, 6, NA, NA, 9, 10, NA, NA, NA, 14, NA, NA, NA, NA, NA, NA)
"33",0.311134192154764,0.760283119398806,69,0.638671875,16,20,18,0.119964784721947,1.06738371902033,1.07567906177864,c(1, 2, 3, 4, NA, NA, 7, 8, 9, 10, 11, 12, NA, 14, 15, NA, 17, 18, 19, NA)
"34",-0.899197216624833,0.380419673225398,74,0.418041229248047,20,19,20,0.775000295649121,0.890244185960734,0.823743157396891,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20)
"35",2.99022377580739,0.0104331967036837,92,0.0107421875,17,18,19,0.638301526620202,2.19959064683288,3.37737428597866,c(1, 2, NA, 4, 5, NA, 7, 8, 10, NA, 12, 13, 14, 15, NA, 17, 18, 19)
"36",-2.17745256238653,0.0429942228713216,49,0.0662879943847656,20,19,20,0.351215354108015,0.825624240415248,0.76496323809885,c(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"37",0.33251181996211,0.743343935668984,97,0.952983856201172,20,19,20,0.712020635326038,1.03534892346368,1.08047759693342,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"38",5.12209671684688,7.13349620275424e-05,181,0.000125885009765625,20,19,20,0.878813345325015,1.58132627501846,1.63221339288055,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"39",2.22341460433301,0.0392310727007126,151,0.0229873657226562,20,19,20,0.181415656893122,1.33408477447674,1.2734173904473,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20)
"40",-0.228530289299325,0.821675650172243,100,0.869487762451172,20,20,20,0.99383038786644,0.944006154832394,0.795374630772055,1:20
"41",-2.13129065501958,0.0463427701304595,55,0.0637226104736328,20,20,20,0.706535214718583,0.83438971219402,0.785856067461738,1:20
"42",1.50504045266354,0.150666855794588,120,0.141517639160156,19,20,19,0.972116202700926,1.15314070578608,1.04484312867186,c(1, 2, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, NA)
"43",2.89948661914726,0.00918904855628907,174,0.00830841064453125,20,20,20,0.946847812691073,1.57681927662144,1.42287300829195,1:20
"44",0.85180172180734,0.4077183183118,86,0.375457763671875,18,18,20,0.70638101668389,1.19273935040621,0.968545411684156,c(1, 2, 3, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 19, 20)
"45",-0.0857756436628836,0.93270897698988,76,1,18,20,19,0.915393618305252,0.981346480461311,0.97716649055438,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, NA, 14, NA, 16, 17, NA, 19, 20)
"46",3.70309987453986,0.00162738497727528,172,0.000965118408203125,20,19,20,0.157053757359381,1.65528762822398,1.57966493646678,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"47",-0.385206499157406,0.704861569441793,82,0.898574829101563,20,18,20,0.362222947396507,0.972535209361973,0.959682954814235,c(1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
"48",-1.346735327205,0.193911368892256,71,0.216167449951172,20,20,20,0.207913317008371,0.805489618289923,0.765727357466937,1:20
"49",-0.592413500545344,0.560558644894174,84,0.452375411987305,20,20,20,0.180922293664198,0.946686434759669,0.954545290952683,1:20
"50",-1.05764323487489,0.303480479813214,78,0.329982757568359,20,20,20,0.157083131882702,0.930335080805552,0.928601493677209,1:20
"51",-1.60872808417459,0.125073902119949,56,0.123188018798828,20,19,20,0.720873285178573,0.817848028990086,0.829167529980924,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"52",1.90391118777711,0.0750658513784022,113,0.088653564453125,20,17,20,0.669443002887804,1.21133423240108,1.1782934047723,c(2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20)
"53",-0.291812849849409,0.773766197398776,93,0.952983856201172,20,19,20,0.399061882188399,0.972320592310389,0.940600364957585,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
"54",2.64592100223465,0.015939758576705,167,0.0192337036132812,20,20,20,0.40226063813854,1.27426587158149,1.25327985946013,1:20
"55",-2.82607783366474,0.0111927437570281,36,0.0159721374511719,20,19,20,0.42840062695583,0.738503338109156,0.682335700358186,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"56",-2.40434884453193,0.0278800933667997,37,0.0342330932617188,20,18,20,0.562779437510033,0.744247786428655,0.769158707997561,c(1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"57",-3.6752297313599,0.00187607136971873,19,0.0023345947265625,20,18,20,0.950267566581004,0.776077715127103,0.764469319491448,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20)
"58",0.960038138973402,0.351320425646535,95,0.403762817382813,18,19,20,0.689353917205143,1.13050574664491,1.01137907166115,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, NA, NA, 17, 18, 19, 20)
"59",2.16553169665306,0.0432782129188773,154,0.069580078125,20,20,20,0.150586143073949,1.17546560709443,1.11850170596474,1:20
"60",2.84492486333341,0.0103566121123303,172,0.0106887817382812,20,20,20,0.972939782708499,1.67679910820301,1.46270846993594,1:20
"61",-2.81197450673401,0.0111293755346472,39,0.0120792388916016,20,20,20,0.552876687665428,0.617614870877088,0.555576297739439,1:20
"62",-9.99555135590631,8.99230971534411e-09,0,3.814697265625e-06,20,19,20,0.649275605769457,0.402556203379703,0.390862822104149,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
"63",5.78981704151898,2.17605508916804e-05,167,5.340576171875e-05,20,18,20,0.708704836421235,1.59866104479991,1.61536252259816,c(1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"64",2.09127801204044,0.0501729472382742,151,0.0896949768066406,20,20,20,0.50188563006596,1.31752165682037,1.20216231992567,1:20
"65",0.408295347541199,0.688153530193349,98,0.609458923339844,19,20,19,0.499337086127457,1.06480854082251,0.929281609904097,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, NA)
"66",-0.45062631015259,0.65795323935037,74,0.639694213867188,19,19,20,0.296517615991359,0.913557382106365,0.677617081981047,c(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, NA, 16, 17, 18, 19, 20)
"67",-2.88964851907719,0.00938976500653835,35,0.00729560852050781,20,20,20,0.413921679802884,0.839425585415021,0.821059999434593,1:20
"68",1.98117446172355,0.0639844734655024,123,0.108383178710938,20,18,20,0.656118107741217,1.21103665289777,1.24872511470435,c(1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"69",-3.6382725868867,0.0017492317904238,28,0.00271224975585938,20,20,20,0.51961483088302,0.767763943593713,0.753060932019481,1:20
"70",-2.42066379505376,0.0256758229301239,46,0.026641845703125,20,20,20,0.841578456112796,0.804299066742509,0.762199547479455,1:20
"71",-4.2121498647213,0.000869759864388657,7,0.00115966796875,16,20,19,0.216336323240549,0.417635705720715,0.362392368892168,c(1, NA, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, NA, 19, NA)
"72",-1.77042610901779,0.0935906452479633,50,0.0728340148925781,19,20,20,0.206126221698621,0.809116442962914,0.777491749114073,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"73",-1.32764935555031,0.200886568698335,70,0.332065582275391,19,20,20,0.25221445591848,0.821622537585059,0.819815884552814,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"74",-2.75963897818448,0.0139546979273042,25,0.0128631591796875,20,17,20,0.945539058291795,0.684145148549617,0.697689219854057,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 20)
"75",2.27773580282735,0.0437096772598389,62,0.0771484375000001,16,19,17,0.700406951360345,1.77612962258473,1.93055251461964,c(1, 2, 3, NA, 5, NA, 7, 8, 9, 10, NA, NA, 14, NA, NA, NA, 18, 19, 20)
"76",-2.43072417581245,0.0251422614205566,44,0.021484375,20,20,20,0.99270206831908,0.834639074096966,0.850452819531885,1:20
"77",2.45313153837688,0.0245838742143646,149,0.0289306640625,20,19,20,0.629372121035965,1.30205646050832,1.26195670665218,c(1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"78",-0.110398821035412,0.913250880189898,106,0.985435485839844,20,20,20,0.20656746236115,0.988629821137458,0.950782600557467,1:20
"79",-5.24378475176209,6.60099740136217e-05,9,0.00025177001953125,20,18,20,0.58614274290723,0.669878051086496,0.664117412545073,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20)
"80",-1.54199276822849,0.140472530935423,55,0.113376617431641,20,19,20,0.716580928220742,0.858914817100056,0.840861404016501,c(1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"81",-2.16486414516579,0.0433361491320958,52,0.0484409332275391,20,20,20,0.325476689744094,0.842446514525179,0.816257674863963,1:20
