"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.183.002269",0.361230414509265,0.734919277036235,4,5,1.16872562227328,1.08106356755751
"mmu.miR.186.002285",-0.148798924821481,0.885428378698936,5,5,0.951670479920281,0.882723650555113
"mmu.miR.188.5p.002320",0.965770564029237,0.399699082410933,4,4,2.70506897333442,1.38384353839008
"mmu.miR.18a.002422",-0.337344410184752,0.744836126683227,5,5,0.885466333670795,1.0677744657619
"mmu.miR.191.002299",1.29286791138366,0.240092846346575,5,5,1.50645331062849,1.46548922101169
"mmu.miR.192.000491",0.0163212577101006,0.987384504813962,5,5,1.00468721715077,0.959457865309543
"mmu.miR.193b.002467",-0.602423805737854,0.564120353061727,5,5,0.876208550702498,0.818993868012086
"mmu.miR.194.000493",-1.02537541418745,0.336142095781726,5,5,0.820161512745465,0.81876682699346
"mmu.miR.195.000494",-2.15737827007566,0.0742666016769035,5,5,0.710874318200356,0.724599119078289
"mmu.miR.196b.002215",1.25901391087642,0.245381707215997,5,5,1.59137437878106,1.67627117525859
"mmu.miR.19a.000395",0.298938651683857,0.772824596758213,5,5,1.08758723024603,1.15733999915719
"mmu.miR.19b.000396",-0.916085029076609,0.397659773053457,5,5,0.792302654337057,0.917192178119532
"mmu.miR.200a.000502",-1.85969397407457,0.102237402845077,5,5,0.834423112413214,0.82829303173294
"mmu.miR.200b.002251",-0.750939760824463,0.474532242829941,5,5,0.764962092412481,0.876092773486443
"mmu.miR.200c.002300",0.265206756147813,0.800499207459919,5,5,1.14310990326163,0.950230722117442
"mmu.miR.203.000507",-0.299963414303888,0.776384643835886,5,5,0.933841441617946,1.09165618712903
"mmu.miR.205.000509",-0.834076773898386,0.449031378673731,5,4,0.682542198057323,0.743530149129629
"mmu.miR.20a.000580",-0.51276465690109,0.621984063432143,5,5,0.89184729484541,0.905266050801546
"mmu.miR.20b.001014",1.64236953075814,0.163580824439576,5,5,1.70991674854974,1.4323995360411
"mmu.miR.21.000397",-0.954087094886233,0.384518349308557,5,5,0.588019285474256,0.931831468279198
"mmu.miR.215.001200",-1.06480840614221,0.340476029446955,5,5,0.810349152745664,0.72630084145427
"mmu.miR.218.000521",-0.672789175750504,0.520454955204048,5,5,0.902887222642302,0.906448371866668
"mmu.miR.222.002276",-0.0788512215555875,0.93912294751338,5,5,0.979305866642734,0.946396705414048
"mmu.miR.224.002553",-2.23152143725285,0.0628463739171221,5,4,0.49795751461712,0.415748639855753
"mmu.miR.23b.000400",-0.365284995986402,0.725073161699196,5,5,0.852214184782385,0.467989985456197
"mmu.miR.24.000402",-0.0773662066450904,0.941042939143023,5,5,0.986243897046158,1.05273283817747
"mmu.miR.25.000403",-0.198047541456163,0.84801929246366,5,5,0.945644856792081,0.916629585485745
"mmu.miR.26a.000405",-2.29237417493616,0.0538109804215295,5,5,0.669047979361679,0.664651300982552
"mmu.miR.26b.000407",-1.69001199460961,0.136061812572867,5,5,0.557816121067419,0.572174757280896
"mmu.miR.27a.000408",1.8604640405485,0.186141249878245,3,4,3.03819327925687,3.12964175595062
"mmu.miR.27b.000409",-1.38434461300508,0.223641555602167,5,4,0.700703683291266,0.609942710760647
"mmu.miR.28.000411",-1.6273119883269,0.171242318866684,5,4,0.507940090535695,0.480420958925039
"mmu.miR.29a.002112",0.804072870014053,0.453138853855035,5,5,1.34417363714702,1.19207181891881
"mmu.miR.29b.000413",-0.130071695181538,0.903516737510901,4,4,0.939418005586697,0.660971557727154
"mmu.miR.29c.000587",0.455702915224572,0.664437306625358,5,5,1.0822446679009,1.1557682601776
"mmu.miR.301a.000528",0.354039827120295,0.736732373138301,5,5,1.09841396335428,0.992098284600008
"mmu.miR.301b.002600",-0.750319097044037,0.475248912578751,5,5,0.840537124211683,0.802072613001551
"mmu.miR.30a.000417",0.0787650318776116,0.940389735551472,5,5,1.02033316456828,1.37211153339823
"mmu.miR.30b.000602",-0.428601958645276,0.684248644255547,5,5,0.85367404059789,0.980721735025332
"mmu.miR.30c.000419",-0.401429154826641,0.699324491005461,5,5,0.913839354600466,0.950216626936179
"mmu.miR.30d.000420",-0.0389128631951559,0.97070811905955,5,4,0.986890057399407,0.37565325198186
"mmu.miR.30e.002223",-0.808002199586758,0.448544433210884,5,5,0.807651681065098,0.84349250621453
"mmu.miR.31.000185",0.237382936826297,0.819422108376348,5,5,1.16193957757942,1.21162643231251
"mmu.miR.320.002277",0.832340119932715,0.445553969908225,5,5,1.61389937842418,1.30777573194801
"mmu.miR.322.001076",-1.26967437004059,0.276261026689508,4,4,0.452357258809492,0.631187658930687
"mmu.miR.324.5p.000539",-1.83016585468898,0.153956119510219,2,4,0.260512702149985,0.423924196864231
"mmu.miR.328.000543",-0.344545847908263,0.739470327256072,5,5,0.927622757645466,0.947576783559494
"mmu.miR.331.3p.000545",1.80154977811127,0.110261414111359,5,5,1.49575758644693,1.51985591109867
"mmu.miR.340.3p.002259",-0.0725674390679717,0.944733036025132,4,4,0.96914556729567,0.777012490581431
"mmu.miR.340.5p.002258",-1.17542509675366,0.343048516162206,4,3,0.32088447939857,0.233952412516278
"mmu.miR.342.3p.002260",0.966735039680532,0.384698780460269,5,5,2.07192576260571,1.54094968628932
"mmu.miR.34b.3p.002618",8.1768108407338,0.00571532968856017,2,3,5.22775706106469,6.07440424155133
"mmu.miR.365.001020",-0.241132567877579,0.817565728892246,5,5,0.894282105327775,1.33285325520932
"mmu.miR.375.000564",-0.109710079556128,0.915954747622723,5,5,0.972274062338976,1.09984784807572
"mmu.miR.423.5p.002340",-0.963130021801776,0.40322754821839,4,4,0.253140312218162,0.526737780206121
